y,x,g,cntry,x1,x2,x3,obs,alt,chosen,a1,a2,a3,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3
2,2,2,us,0,1,0,4948,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4948,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4948,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4949,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4949,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4949,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4950,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4950,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4950,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4951,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4951,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4951,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4952,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4952,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4952,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4953,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4953,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4953,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4954,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4954,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4954,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4955,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4955,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4955,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4956,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4956,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4956,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4957,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4957,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4957,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4958,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4958,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4958,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4959,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4959,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4959,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4960,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4960,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4960,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4961,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4961,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4961,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4962,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4962,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4962,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4963,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4963,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4963,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4964,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4964,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4964,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4965,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4965,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4965,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4966,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4966,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4966,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4967,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4967,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4967,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4968,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4968,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4968,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4969,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4969,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4969,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4970,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4970,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4970,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4971,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4971,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4971,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4972,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4972,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4972,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4973,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4973,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4973,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4974,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4974,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4974,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4975,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4975,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4975,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4976,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4976,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4976,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4977,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4977,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4977,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4978,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4978,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4978,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4979,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4979,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4979,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4980,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4980,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4980,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4981,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4981,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4981,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4982,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4982,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4982,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4983,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4983,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4983,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4984,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4984,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4984,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4985,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4985,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4985,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4986,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4986,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4986,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4987,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4987,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4987,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4988,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4988,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4988,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4989,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4989,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4989,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4990,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4990,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4990,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4991,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4991,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4991,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4992,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4992,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4992,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4993,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4993,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4993,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4994,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4994,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4994,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4995,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4995,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4995,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4996,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4996,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4996,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4997,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4997,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4997,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4998,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4998,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4998,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,4999,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,4999,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,4999,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5000,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5000,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5000,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5001,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5001,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5001,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5002,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5002,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5002,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5003,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5003,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5003,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5004,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5004,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5004,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5005,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5005,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5005,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5006,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5006,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5006,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5007,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5007,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5007,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5008,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5008,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5008,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5009,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5009,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5009,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5010,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5010,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5010,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5011,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5011,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5011,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5012,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5012,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5012,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5013,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5013,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5013,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5014,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5014,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5014,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5015,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5015,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5015,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5016,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5016,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5016,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5017,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5017,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5017,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5018,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5018,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5018,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5019,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5019,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5019,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5020,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5020,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5020,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5021,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5021,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5021,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5022,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5022,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5022,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5023,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5023,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5023,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5024,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5024,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5024,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5025,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5025,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5025,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5026,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5026,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5026,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5027,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5027,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5027,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5028,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5028,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5028,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5029,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5029,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5029,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5030,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5030,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5030,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5031,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5031,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5031,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5032,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5032,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5032,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5033,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5033,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5033,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5034,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5034,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5034,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5035,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5035,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5035,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5036,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5036,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5036,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5037,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5037,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5037,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5038,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5038,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5038,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5039,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5039,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5039,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5040,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5040,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5040,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5041,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5041,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5041,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5042,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5042,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5042,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5043,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5043,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5043,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5044,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5044,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5044,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5045,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5045,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5045,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5046,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5046,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5046,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5047,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5047,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5047,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5048,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5048,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5048,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5049,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5049,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5049,3,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2,2,us,0,1,0,5050,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,2,us,0,1,0,5050,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,2,us,0,1,0,5050,3,0,0,0,1,0,0,0,0,0,0,0,1,0
